Model,openai/gpt-3.5-turbo-16k,SYSTEM,"Please output a list of positive integer pairs only, each integer between 1 and 64. 
Do not give any text - explanations, comments or any remarks - only the list of integers. 
Output format: [(a,b),(c,d)...].",temperature,0.4,top_p,1,Prompter,TemplatePromptGeneratorAG_WB,Extractor,UniversalExtractor
Total Message#,Dialog #,Message #,Total Token Cnt,USER,Input Token Cnt,ASSISTANT,Output Token Cnt,Action,Coverage Rate,Coverage Plan
1,1,1,614,"""You will receive a description of bins (i.e. test cases) of a testbench for a hardware device under test (DUT), which is a weight bank.The purpose of this device is to load data (weights) from RAM into a FIFO, then output them diagonally.Then, you are going to generate a list of integer pairs to cover these test cases.

----------
Now, we want to test the weight bank with a list of integer pairs as its input. We want the input to cover the bins (i.e. test cases) that we care about. Here's the description of the bins that we care about:
------
BINS DESCRIPTION
- You provide pairs of integers.
- The output of the DUT is the contents of it's FIFO, which is sent diagonally (i.e. one unit of data is sent from the first row, then from both the first and second, then first, second and third etc.).
- The actual data content of the FIFO is not important. Instead, we are interested in the ""dimensions"" of the output (what is the maximum number of rows accessed simultaneously, and how many units of data are sent from each row).
- The first integer in the integer pairs you send defines how many units of data is loaded on each row, and the second defines how many rows of the FIFO are loaded with valid data.
- For each of the following bins, you need to provide at least one integer pair that satisfies it (i can take a value from 1 to 64, j from 1 to 4):
---
    - in_i - i*16 units of data is loaded on each row - due to how the device works, only multiples of 16 can be loaded on each row. If you provide a number that is not divisible by 16, it will be rounded up inside the hardware.
    - out_j - j number of rows were loaded with valid data, hence j is the maximum number of rows accessed simultaneously
    - combined_features_i_j - i*16 units of data is loaded on each row and j number of rows were loaded with valid data
---

------

----------
Following the bins description, generate a list of integer pairs which covers the described bins as much as you can.
""",518,"""[(16, 1), (32, 1), (48, 1), (64, 1), (16, 2), (32, 2), (48, 2), (64, 2), (16, 3), (32, 3), (48, 3), (64, 3), (16, 4), (32, 4), (48, 4), (64, 4)]""",96,none,26,"{'out_1': 4, 'combined_features_1_1': 1, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 1, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 5, 'in_2': 4, 'in_3': 4, 'in_4': 4}"
2,1,2,936,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 5 rows loaded with valid data is unreached.
- 16 units of data loaded on each row, and 5 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 11 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 21 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 36 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 29 number of rows loaded with valid data is unreached,
- 64 units of data loaded on each row, and 26 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",900,"""[(80, 5), (32, 11), (48, 21), (32, 36), (32, 29), (64, 26)]""",36,none,38,"{'out_1': 4, 'combined_features_1_1': 1, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 1, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 1, 'combined_features_4_5': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_21': 1, 'combined_features_3_21': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_29': 1, 'combined_features_2_29': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 5, 'in_2': 7, 'in_3': 5, 'in_4': 6}"
3,1,3,1277,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 16 units of data loaded on each row, and 5 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 5 number of rows loaded with valid data is unreached,
- 64 units of data loaded on each row, and 34 number of rows loaded with valid data is unreached,
- 64 units of data loaded on each row, and 25 number of rows loaded with valid data is unreached,
- 64 units of data loaded on each row, and 42 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 56 number of rows loaded with valid data is unreached,
- 64 units of data loaded on each row, and 33 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",1235,"""[(16, 5), (32, 5), (64, 34), (64, 25), (64, 42), (32, 56), (64, 33)]""",42,none,50,"{'out_1': 4, 'combined_features_1_1': 1, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 1, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 3, 'combined_features_1_5': 1, 'combined_features_2_5': 1, 'combined_features_4_5': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_21': 1, 'combined_features_3_21': 1, 'out_25': 1, 'combined_features_4_25': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_29': 1, 'combined_features_2_29': 1, 'out_33': 1, 'combined_features_4_33': 1, 'out_34': 1, 'combined_features_4_34': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_42': 1, 'combined_features_4_42': 1, 'out_56': 1, 'combined_features_2_56': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 6, 'in_2': 9, 'in_3': 5, 'in_4': 10}"
4,1,4,1605,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 48 units of data loaded on each row, and 5 number of rows loaded with valid data is unreached,
- 6 rows loaded with valid data is unreached.
- 32 units of data loaded on each row, and 46 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 63 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 59 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 21 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 39 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",1563,"""[(48, 5), (16, 6), (32, 46), (32, 63), (32, 59), (16, 21), (16, 39)]""",42,none,62,"{'out_1': 4, 'combined_features_1_1': 1, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 1, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 4, 'combined_features_1_5': 1, 'combined_features_2_5': 1, 'combined_features_3_5': 1, 'combined_features_4_5': 1, 'out_6': 1, 'combined_features_1_6': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_21': 2, 'combined_features_1_21': 1, 'combined_features_3_21': 1, 'out_25': 1, 'combined_features_4_25': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_29': 1, 'combined_features_2_29': 1, 'out_33': 1, 'combined_features_4_33': 1, 'out_34': 1, 'combined_features_4_34': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_39': 1, 'combined_features_1_39': 1, 'out_42': 1, 'combined_features_4_42': 1, 'out_46': 1, 'combined_features_2_46': 1, 'out_56': 1, 'combined_features_2_56': 1, 'out_59': 1, 'combined_features_2_59': 1, 'out_63': 1, 'combined_features_2_63': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 9, 'in_2': 12, 'in_3': 6, 'in_4': 10}"
5,1,5,1933,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 32 units of data loaded on each row, and 6 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 6 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 55 number of rows loaded with valid data is unreached,
- 58 rows loaded with valid data is unreached.
- 16 units of data loaded on each row, and 8 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 51 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 15 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",1891,"""[(32, 6), (48, 6), (16, 55), (58, 1), (16, 8), (48, 51), (48, 15)]""",42,none,72,"{'out_1': 5, 'combined_features_1_1': 1, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 2, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 4, 'combined_features_1_5': 1, 'combined_features_2_5': 1, 'combined_features_3_5': 1, 'combined_features_4_5': 1, 'out_6': 3, 'combined_features_1_6': 1, 'combined_features_2_6': 1, 'combined_features_3_6': 1, 'out_8': 1, 'combined_features_1_8': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_15': 1, 'combined_features_3_15': 1, 'out_21': 2, 'combined_features_1_21': 1, 'combined_features_3_21': 1, 'out_25': 1, 'combined_features_4_25': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_29': 1, 'combined_features_2_29': 1, 'out_33': 1, 'combined_features_4_33': 1, 'out_34': 1, 'combined_features_4_34': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_39': 1, 'combined_features_1_39': 1, 'out_42': 1, 'combined_features_4_42': 1, 'out_46': 1, 'combined_features_2_46': 1, 'out_51': 1, 'combined_features_3_51': 1, 'out_55': 1, 'combined_features_1_55': 1, 'out_56': 1, 'combined_features_2_56': 1, 'out_59': 1, 'combined_features_2_59': 1, 'out_63': 1, 'combined_features_2_63': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 11, 'in_2': 13, 'in_3': 9, 'in_4': 11}"
6,1,6,1933,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 64 units of data loaded on each row, and 6 number of rows loaded with valid data is unreached,
- 7 rows loaded with valid data is unreached.
- 48 units of data loaded on each row, and 29 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 22 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 27 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 52 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 48 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",1891,"""[(64, 6), (7, 1), (48, 29), (48, 22), (32, 27), (32, 52), (32, 48)]""",42,none,82,"{'out_1': 6, 'combined_features_1_1': 2, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 2, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 4, 'combined_features_1_5': 1, 'combined_features_2_5': 1, 'combined_features_3_5': 1, 'combined_features_4_5': 1, 'out_6': 4, 'combined_features_1_6': 1, 'combined_features_2_6': 1, 'combined_features_3_6': 1, 'combined_features_4_6': 1, 'out_8': 1, 'combined_features_1_8': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_15': 1, 'combined_features_3_15': 1, 'out_21': 2, 'combined_features_1_21': 1, 'combined_features_3_21': 1, 'out_22': 1, 'combined_features_3_22': 1, 'out_25': 1, 'combined_features_4_25': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_27': 1, 'combined_features_2_27': 1, 'out_29': 2, 'combined_features_2_29': 1, 'combined_features_3_29': 1, 'out_33': 1, 'combined_features_4_33': 1, 'out_34': 1, 'combined_features_4_34': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_39': 1, 'combined_features_1_39': 1, 'out_42': 1, 'combined_features_4_42': 1, 'out_46': 1, 'combined_features_2_46': 1, 'out_48': 1, 'combined_features_2_48': 1, 'out_51': 1, 'combined_features_3_51': 1, 'out_52': 1, 'combined_features_2_52': 1, 'out_55': 1, 'combined_features_1_55': 1, 'out_56': 1, 'combined_features_2_56': 1, 'out_59': 1, 'combined_features_2_59': 1, 'out_63': 1, 'combined_features_2_63': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 12, 'in_2': 16, 'in_3': 11, 'in_4': 12}"
7,1,7,1926,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 7 rows loaded with valid data is unreached.
- 16 units of data loaded on each row, and 7 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 22 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 59 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 20 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 61 number of rows loaded with valid data is unreached,
- 32 units of data loaded on each row, and 31 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",1884,"""[(7, 1), (16, 7), (16, 22), (48, 59), (16, 20), (16, 61), (32, 31)]""",42,none,92,"{'out_1': 7, 'combined_features_1_1': 3, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 2, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 4, 'combined_features_1_5': 1, 'combined_features_2_5': 1, 'combined_features_3_5': 1, 'combined_features_4_5': 1, 'out_6': 4, 'combined_features_1_6': 1, 'combined_features_2_6': 1, 'combined_features_3_6': 1, 'combined_features_4_6': 1, 'out_7': 1, 'combined_features_1_7': 1, 'out_8': 1, 'combined_features_1_8': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_15': 1, 'combined_features_3_15': 1, 'out_20': 1, 'combined_features_1_20': 1, 'out_21': 2, 'combined_features_1_21': 1, 'combined_features_3_21': 1, 'out_22': 2, 'combined_features_1_22': 1, 'combined_features_3_22': 1, 'out_25': 1, 'combined_features_4_25': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_27': 1, 'combined_features_2_27': 1, 'out_29': 2, 'combined_features_2_29': 1, 'combined_features_3_29': 1, 'out_31': 1, 'combined_features_2_31': 1, 'out_33': 1, 'combined_features_4_33': 1, 'out_34': 1, 'combined_features_4_34': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_39': 1, 'combined_features_1_39': 1, 'out_42': 1, 'combined_features_4_42': 1, 'out_46': 1, 'combined_features_2_46': 1, 'out_48': 1, 'combined_features_2_48': 1, 'out_51': 1, 'combined_features_3_51': 1, 'out_52': 1, 'combined_features_2_52': 1, 'out_55': 1, 'combined_features_1_55': 1, 'out_56': 1, 'combined_features_2_56': 1, 'out_59': 2, 'combined_features_2_59': 1, 'combined_features_3_59': 1, 'out_61': 1, 'combined_features_1_61': 1, 'out_63': 1, 'combined_features_2_63': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 17, 'in_2': 17, 'in_3': 12, 'in_4': 12}"
8,1,8,1939,"""The values you provided failed to cover all the bins.
You will see the result coverage of your previous response(s), and then generate another list of integer pairs to cover the unreached bins (i.e. test cases)
Do not give any text - explanations, comments or any remarks - only the list of integers.
Here are some of the unreached bins:
------
UNREACHED BINS
- 32 units of data loaded on each row, and 7 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 7 number of rows loaded with valid data is unreached,
- 58 rows loaded with valid data is unreached.
- 16 units of data loaded on each row, and 54 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 25 number of rows loaded with valid data is unreached,
- 16 units of data loaded on each row, and 58 number of rows loaded with valid data is unreached,
- 48 units of data loaded on each row, and 44 number of rows loaded with valid data is unreached,
------
Please regenerate integer pairs for the still unreached bins according to the BINS DESCRIPTION.
Do not give any text - explanations, comments or any remarks - only the list of integers.
""",1897,"""[(32, 7), (48, 7), (58, 1), (16, 54), (48, 25), (16, 58), (48, 44)]""",42,none,101,"{'out_1': 8, 'combined_features_1_1': 3, 'combined_features_2_1': 1, 'combined_features_3_1': 1, 'combined_features_4_1': 3, 'out_2': 4, 'combined_features_1_2': 1, 'combined_features_2_2': 1, 'combined_features_3_2': 1, 'combined_features_4_2': 1, 'out_3': 4, 'combined_features_1_3': 1, 'combined_features_2_3': 1, 'combined_features_3_3': 1, 'combined_features_4_3': 1, 'out_4': 4, 'combined_features_1_4': 1, 'combined_features_2_4': 1, 'combined_features_3_4': 1, 'combined_features_4_4': 1, 'out_5': 4, 'combined_features_1_5': 1, 'combined_features_2_5': 1, 'combined_features_3_5': 1, 'combined_features_4_5': 1, 'out_6': 4, 'combined_features_1_6': 1, 'combined_features_2_6': 1, 'combined_features_3_6': 1, 'combined_features_4_6': 1, 'out_7': 3, 'combined_features_1_7': 1, 'combined_features_2_7': 1, 'combined_features_3_7': 1, 'out_8': 1, 'combined_features_1_8': 1, 'out_11': 1, 'combined_features_2_11': 1, 'out_15': 1, 'combined_features_3_15': 1, 'out_20': 1, 'combined_features_1_20': 1, 'out_21': 2, 'combined_features_1_21': 1, 'combined_features_3_21': 1, 'out_22': 2, 'combined_features_1_22': 1, 'combined_features_3_22': 1, 'out_25': 2, 'combined_features_3_25': 1, 'combined_features_4_25': 1, 'out_26': 1, 'combined_features_4_26': 1, 'out_27': 1, 'combined_features_2_27': 1, 'out_29': 2, 'combined_features_2_29': 1, 'combined_features_3_29': 1, 'out_31': 1, 'combined_features_2_31': 1, 'out_33': 1, 'combined_features_4_33': 1, 'out_34': 1, 'combined_features_4_34': 1, 'out_36': 1, 'combined_features_2_36': 1, 'out_39': 1, 'combined_features_1_39': 1, 'out_42': 1, 'combined_features_4_42': 1, 'out_44': 1, 'combined_features_3_44': 1, 'out_46': 1, 'combined_features_2_46': 1, 'out_48': 1, 'combined_features_2_48': 1, 'out_51': 1, 'combined_features_3_51': 1, 'out_52': 1, 'combined_features_2_52': 1, 'out_54': 1, 'combined_features_1_54': 1, 'out_55': 1, 'combined_features_1_55': 1, 'out_56': 1, 'combined_features_2_56': 1, 'out_58': 1, 'combined_features_1_58': 1, 'out_59': 2, 'combined_features_2_59': 1, 'combined_features_3_59': 1, 'out_61': 1, 'combined_features_1_61': 1, 'out_63': 1, 'combined_features_2_63': 1, 'out_64': 1, 'combined_features_1_64': 1, 'in_1': 19, 'in_2': 18, 'in_3': 15, 'in_4': 13}"
